Date		Price	Open	High	Low	Vol.	Change%
17-Aug-17	243.09	246.24	246.6	243.09	128.49M	-1.56%
18-Aug-17	242.71	242.9	244.19	242.2	136.75M	-0.16%
21-Aug-17	242.9	242.64	243.2	241.83	65.47M	0.08%
22-Aug-17	245.44	243.57	245.62	243.55	63.14M	1.05%
23-Aug-17	244.56	244.33	245.05	244.16	50.20M	-0.36%
24-Aug-17	243.99	245	245.18	243.75	50.74M	-0.23%
25-Aug-17	244.56	244.9	245.61	244.39	64.45M	0.23%
28-Aug-17	244.57	245.17	245.2	244.09	40.57M	0.00%
29-Aug-17	244.85	243.06	245.15	242.93	51.14M	0.11%
30-Aug-17	246.01	244.83	246.32	244.62	62.03M	0.47%
31-Aug-17	247.49	246.72	247.77	246.05	103.80M	0.60%
1-Sep-17	247.84	247.92	248.33	247.67	62.01M	0.14%
5-Sep-17	246.06	247.26	247.52	244.95	91.40M	-0.72%
6-Sep-17	246.9	246.84	247.28	246.23	57.92M	0.34%
7-Sep-17	246.87	247.25	247.27	246.4	58.03M	-0.01%
8-Sep-17	246.58	246.54	247.11	246.3	63.83M	-0.12%
11-Sep-17	249.21	248.04	249.3	248.02	71.36M	1.07%
12-Sep-17	250.05	249.63	250.09	249.42	56.90M	0.34%
13-Sep-17	250.17	249.72	250.21	249.59	59.23M	0.05%
14-Sep-17	250.09	249.8	250.32	249.6	95.45M	-0.03%
15-Sep-17	249.19	248.69	249.29	248.57	95.43M	-0.36%
18-Sep-17	249.72	249.61	250.12	249.28	46.24M	0.21%
19-Sep-17	249.97	250	250.07	249.6	47.11M	0.10%
20-Sep-17	250.06	250.07	250.19	248.92	59.57M	0.04%
21-Sep-17	249.39	249.88	249.98	249.19	48.21M	-0.27%
22-Sep-17	249.44	249.05	249.63	249.02	51.21M	0.02%
25-Sep-17	248.93	249.15	249.55	248.08	57.06M	-0.20%
26-Sep-17	249.08	249.42	249.7	248.81	54.08M	0.06%
27-Sep-17	250.05	249.88	250.49	248.87	81.00M	0.39%
28-Sep-17	250.35	249.73	250.44	249.63	44.78M	0.12%
29-Sep-17	251.23	250.34	251.32	250.13	85.58M	0.35%
2-Oct-17	252.32	251.49	252.32	251.29	59.02M	0.43%
3-Oct-17	252.86	252.46	252.89	252.23	66.81M	0.21%
4-Oct-17	253.16	252.69	253.44	252.56	55.95M	0.12%
5-Oct-17	254.66	253.54	254.68	253.2	63.52M	0.59%
6-Oct-17	254.37	254.15	254.7	253.85	80.65M	-0.11%
9-Oct-17	253.95	254.63	254.7	253.65	35.80M	-0.17%
10-Oct-17	254.62	254.6	255.05	253.98	43.06M	0.26%
11-Oct-17	255.02	254.51	255.02	254.32	47.67M	0.16%
12-Oct-17	254.64	254.66	255.06	254.37	47.07M	-0.15%
13-Oct-17	254.95	255.14	255.27	254.64	54.80M	0.12%
16-Oct-17	255.29	255.21	255.51	254.82	38.22M	0.13%
17-Oct-17	255.47	255.23	255.52	254.98	31.56M	0.07%
18-Oct-17	255.72	255.9	255.95	255.5	40.89M	0.10%
19-Oct-17	255.79	254.83	255.83	254.35	61.90M	0.03%
20-Oct-17	257.11	256.7	257.14	255.77	89.18M	0.52%
23-Oct-17	256.11	257.48	257.51	256.02	63.92M	-0.39%
24-Oct-17	256.56	256.6	256.83	256.15	66.94M	0.18%
25-Oct-17	255.29	256.18	256.31	254	103.72M	-0.50%
26-Oct-17	255.62	255.99	256.3	255.48	69.80M	0.13%
27-Oct-17	257.71	256.47	257.89	255.63	85.56M	0.82%
30-Oct-17	256.75	257.07	257.6	256.41	54.29M	-0.37%
31-Oct-17	257.15	257.18	257.44	256.81	60.30M	0.16%
1-Nov-17	257.49	258.04	258.43	257.07	54.20M	0.13%
2-Nov-17	257.59	257.41	257.75	256.19	56.45M	0.04%
3-Nov-17	258.45	257.77	258.5	257.3	59.59M	0.33%
6-Nov-17	258.85	258.3	259	258.22	49.65M	0.15%
7-Nov-17	258.67	258.97	259.35	258.09	57.50M	-0.07%
8-Nov-17	259.11	258.47	259.22	258.15	50.47M	0.17%
9-Nov-17	258.17	257.73	258.39	256.36	95.09M	-0.36%
10-Nov-17	258.09	257.73	258.29	257.37	59.98M	-0.03%
13-Nov-17	258.33	257.31	258.59	257.27	50.23M	0.09%
14-Nov-17	257.73	257.41	257.85	256.52	61.32M	-0.23%
15-Nov-17	256.44	256.62	257.22	255.63	80.81M	-0.50%
16-Nov-17	258.62	257.52	259.04	257.47	67.78M	0.85%
17-Nov-17	257.86	258.22	258.59	257.77	75.76M	-0.29%
20-Nov-17	258.3	258.14	258.52	257.86	48.08M	0.17%
21-Nov-17	259.99	259.18	260.2	258.26	69.18M	0.65%
22-Nov-17	259.76	260	260.15	259.57	45.03M	-0.09%
24-Nov-17	260.36	260.32	260.48	260.16	27.86M	0.23%
27-Nov-17	260.23	260.41	260.75	260	52.27M	-0.05%
28-Nov-17	262.87	260.76	262.9	260.65	98.97M	1.01%
29-Nov-17	262.71	263.02	263.63	262.2	77.51M	-0.06%
30-Nov-17	265.01	263.76	266.05	263.67	127.89M	0.88%
1-Dec-17	264.46	264.76	265.31	260.76	164.39M	-0.21%
4-Dec-17	264.14	266.31	266.8	264.08	94.04M	-0.12%
5-Dec-17	263.19	264.43	265.15	263.04	77.99M	-0.36%
6-Dec-17	263.24	262.87	263.73	262.71	75.90M	0.02%
7-Dec-17	264.07	263.09	264.43	262.94	77.22M	0.32%
8-Dec-17	265.51	264.99	265.52	264.03	76.56M	0.55%
11-Dec-17	266.31	265.58	266.38	265.48	83.08M	0.30%
12-Dec-17	266.78	266.57	267.32	266.35	85.20M	0.18%
13-Dec-17	266.75	267.06	267.56	266.65	102.91M	-0.01%
14-Dec-17	265.66	267.09	267.22	265.6	100.67M	-0.41%
15-Dec-17	266.51	265.45	267.04	265.39	144.61M	0.32%
18-Dec-17	268.2	268.1	268.6	267.98	83.65M	0.63%
19-Dec-17	267.17	268.48	268.53	267.09	82.38M	-0.38%
20-Dec-17	267.03	268.27	268.33	266.69	76.75M	-0.05%
21-Dec-17	267.58	267.74	268.38	267.3	67.03M	0.21%
22-Dec-17	267.51	267.6	267.63	266.9	78.72M	-0.03%
26-Dec-17	267.19	267.05	267.44	266.88	45.24M	-0.12%
27-Dec-17	267.32	267.38	267.73	267.01	57.75M	0.05%
28-Dec-17	267.87	267.89	267.92	267.45	45.12M	0.21%
29-Dec-17	266.86	268.53	268.55	266.64	96.01M	-0.38%
2-Jan-18	268.77	267.84	268.81	267.4	86.66M	0.72%
3-Jan-18	270.47	268.96	270.64	268.96	90.07M	0.63%
4-Jan-18	271.61	271.2	272.16	270.54	80.64M	0.42%
5-Jan-18	273.42	272.51	273.56	271.95	83.52M	0.67%
8-Jan-18	273.92	273.31	274.1	272.98	57.32M	0.18%
9-Jan-18	274.54	274.4	275.25	274.08	57.25M	0.23%
10-Jan-18	274.12	273.68	274.42	272.92	69.57M	-0.15%
11-Jan-18	276.12	274.75	276.12	274.56	62.36M	0.73%
12-Jan-18	277.92	276.42	278.11	276.08	90.82M	0.65%
13-Jan-18	277.92	277.92	277.92	277.92	-	0.00%
15-Jan-18	277.92	277.92	277.92	277.92	-	0.00%
16-Jan-18	276.97	279.35	280.09	276.18	106.56M	-0.34%
17-Jan-18	279.61	278.03	280.05	276.97	113.26M	0.95%
18-Jan-18	279.14	279.48	279.96	278.58	100.73M	-0.17%
19-Jan-18	280.41	279.8	280.41	279.14	140.92M	0.45%
20-Jan-18	280.41	280.41	280.41	280.41	-	0.00%
22-Jan-18	282.69	280.17	282.69	280.11	91.32M	0.81%
23-Jan-18	283.29	282.74	283.62	282.37	97.08M	0.21%
24-Jan-18	283.18	284.02	284.7	281.84	134.82M	-0.04%
25-Jan-18	283.3	284.16	284.27	282.4	84.59M	0.04%
26-Jan-18	286.58	284.25	286.63	283.96	107.74M	1.16%
27-Jan-18	286.58	286.58	286.58	286.58	-	0.00%
29-Jan-18	284.68	285.93	286.43	284.5	90.12M	-0.66%
30-Jan-18	281.76	282.6	284.74	281.22	131.80M	-1.03%
31-Jan-18	281.9	282.73	283.3	280.68	118.95M	0.05%
1-Feb-18	281.58	281.07	283.06	280.68	90.10M	-0.11%
2-Feb-18	275.45	280.08	280.23	275.41	173.17M	-2.18%
3-Feb-18	275.45	275.45	275.45	275.45	-	0.00%
5-Feb-18	263.93	273.45	275.85	263.31	294.68M	-4.18%
6-Feb-18	269.13	259.94	269.7	258.7	355.03M	1.97%
7-Feb-18	267.67	268.5	272.36	267.58	167.38M	-0.54%
8-Feb-18	257.63	268.01	268.17	257.59	246.45M	-3.75%
9-Feb-18	261.5	260.8	263.61	252.92	283.57M	1.50%
10-Feb-18	261.5	261.5	261.5	261.5	-	0.00%
12-Feb-18	265.34	263.83	267.01	261.66	143.74M	1.47%
13-Feb-18	266	263.97	266.62	263.31	81.22M	0.25%
14-Feb-18	269.59	264.31	270	264.3	120.74M	1.35%
15-Feb-18	273.03	271.57	273.04	268.77	111.20M	1.28%
16-Feb-18	273.11	272.32	275.32	272.27	160.42M	0.03%
17-Feb-18	273.11	273.11	273.11	273.11	-	0.00%
19-Feb-18	273.11	273.11	273.11	273.11	-	0.00%
20-Feb-18	271.4	272.03	273.67	270.5	86.37M	-0.63%
21-Feb-18	270.05	271.9	274.72	269.94	98.88M	-0.50%
22-Feb-18	270.4	271.1	273.05	269.64	110.51M	0.13%
23-Feb-18	274.71	271.79	274.71	271.25	92.77M	1.59%
24-Feb-18	274.71	274.71	274.71	274.71	-	0.00%
26-Feb-18	277.9	275.93	278.01	275.26	86.49M	1.16%
27-Feb-18	274.43	278.11	278.92	274.36	99.10M	-1.25%
28-Feb-18	271.65	275.68	276.19	271.29	121.91M	-1.01%
1-Mar-18	267.7	271.41	273.17	266	176.86M	-1.45%
2-Mar-18	269.08	265.8	269.72	264.82	139.08M	0.52%
3-Mar-18	269.08	269.08	269.08	269.08	-	0.00%
5-Mar-18	272.19	267.73	272.89	267.61	97.31M	1.16%
6-Mar-18	272.88	273.3	273.39	271.18	79.21M	0.25%
7-Mar-18	272.78	270.42	273.18	270.2	87.06M	-0.04%
8-Mar-18	274.1	273.55	274.24	272.42	66.90M	0.48%
9-Mar-18	278.87	275.7	278.87	275.34	113.63M	1.74%
10-Mar-18	278.87	278.87	278.87	278.87	-	0.00%
12-Mar-18	278.52	279.2	279.91	278.08	71.92M	-0.13%
13-Mar-18	276.72	279.84	280.41	276.03	91.97M	-0.65%
14-Mar-18	275.3	277.81	278.02	274.67	105.90M	-0.51%
15-Mar-18	275	275.88	276.61	274.43	83.43M	-0.11%
16-Mar-18	274.2	274.5	275.39	274.14	100.34M	-0.29%
17-Mar-18	274.2	274.2	274.2	274.2	-	0.00%
19-Mar-18	270.49	273.35	274.4	268.62	109.21M	-1.35%
20-Mar-18	270.95	270.94	271.67	270.18	59.76M	0.17%
21-Mar-18	270.43	270.9	273.27	270.19	78.71M	-0.19%
22-Mar-18	263.67	267.91	268.87	263.36	148.79M	-2.50%
23-Mar-18	258.05	264.17	265.02	257.83	183.53M	-2.13%
24-Mar-18	258.05	258.05	258.05	258.05	-	0.00%
26-Mar-18	265.11	262.13	265.43	259.41	141.96M	2.74%
27-Mar-18	260.6	266.17	266.77	258.84	129.94M	-1.70%
28-Mar-18	259.83	260.75	262.64	258.58	146.45M	-0.30%
29-Mar-18	263.15	261.12	265.26	259.84	124.24M	1.28%
30-Mar-18	263.15	263.15	263.15	263.15	-	0.00%
31-Mar-18	263.15	263.15	263.15	263.15	-	0.00%
2-Apr-18	 257.47	262.55	263.13	254.67	186.29M	-2.16%
3-Apr-18	 260.77	258.87	261.31	256.84	119.96M	1.28%
4-Apr-18	 263.56	256.75	264.36	256.6	123.72M	1.07%
5-Apr-18	 265.64	265.55	266.64	264.32	82.65M	0.79%
6-Apr-18	 259.72	263.42	265.11	258	179.52M	-2.23%
7-Apr-18	 259.72	259.72	259.72	259.72	-	0.00%
9-Apr-18	 261	261.37	264.84	259.94	105.44M	0.49%
10-Apr-18	265.15	264.27	266.04	262.98	105.57M	1.59%
11-Apr-18	263.76	263.47	265.64	263.39	91.14M	-0.52%
12-Apr-18	265.93	265.26	267	265.06	68.89M	0.82%
13-Apr-18	265.15	267.41	267.54	264.01	85.08M	-0.29%
14-Apr-18	265.15	265.15	265.15	265.15	-	0.00%
16-Apr-18	267.33	267	268.2	266.07	63.41M	0.82%
17-Apr-18	270.19	269.33	270.87	268.75	64.68M	1.07%
18-Apr-18	270.39	270.69	271.3	269.87	57.30M	0.07%
19-Apr-18	268.89	269.65	269.88	267.72	77.66M	-0.55%
20-Apr-18	266.61	268.81	269.06	265.61	99.95M	-0.85%
21-Apr-18	266.61	266.61	266.61	266.61	-	0.00%
23-Apr-18	266.57	267.26	267.89	265.35	65.56M	-0.01%
24-Apr-18	262.98	267.73	267.98	261.28	112.89M	-1.35%
25-Apr-18	263.63	262.91	264.13	260.85	103.84M	0.25%
26-Apr-18	266.31	264.79	267.25	264.29	67.73M	1.02%
27-Apr-18	266.56	266.31	266.58	266.31	57.03M	0.09%
28-Apr-18	266.56	266.56	266.56	266.56	-	0.00%
30-Apr-18	266.56	266.56	266.56	266.56	-	0.00%
